# 'Timestamp', '--imbalance% 0 100', '--moveIntervalMean 1 10', '--delay 1 10', '--selfEvents% 0 100', '--callIntervalMean 1 10', '--callDurationMean 1 10', '--maxChannels 10 100', '--simEndTime 300 600', '--rows 10 100', '--eventsPerAgent 1 20', '--granularity 0 50', '--cols 10 100', 2tLadderQ_timing_secs, heap2tQ_timing_secs
Wed May 17 20:27:51 EDT 2017, 0.630, 7, 2, 0.420, 9, 1, 52, 451, 28, 4, 29, 40, 6.647, 6.697
Wed May 17 20:28:00 EDT 2017, 0.880, 5, 4, 0.670, 7, 8, 30, 376, 95, 8, 16, 17, 9.260, 9.287
Wed May 17 20:28:32 EDT 2017, 0.380, 9, 8, 0.170, 2, 4, 75, 526, 50, 18, 41, 62, 31.467, 28.963
Wed May 17 20:28:55 EDT 2017, 0.260, 4, 3, 0.790, 5, 5, 86, 488, 61, 6, 23, 51, 21.163, 22.420
Wed May 17 20:29:05 EDT 2017, 0.760, 8, 7, 0.290, 1, 9, 41, 338, 16, 16, 48, 96, 9.933, 9.297
Wed May 17 20:29:53 EDT 2017, 0.510, 1, 9, 0.540, 3, 3, 19, 563, 84, 11, 10, 74, 39.507, 46.857
Wed May 17 20:29:54 EDT 2017, 0.010, 6, 5, 0.040, 8, 7, 64, 413, 39, 1, 35, 29, 1.083, 1.610
Wed May 17 20:30:00 EDT 2017, 0.000, 4, 2, 0.620, 3, 8, 29, 387, 41, 2, 38, 40, 4.770, 5.820
Wed May 17 20:31:01 EDT 2017, 0.500, 9, 7, 0.120, 8, 4, 74, 537, 86, 11, 13, 85, 56.923, 59.780
Wed May 17 20:31:07 EDT 2017, 0.750, 2, 9, 0.870, 5, 6, 96, 312, 19, 16, 26, 63, 5.657, 5.850
Wed May 17 20:31:13 EDT 2017, 0.250, 7, 5, 0.370, 1, 2, 51, 462, 64, 7, 1, 18, 5.983, 6.447
Wed May 17 20:32:28 EDT 2017, 0.380, 1, 6, 0.740, 6, 1, 18, 574, 52, 19, 32, 97, 74.220, 58.770
Wed May 17 20:33:45 EDT 2017, 0.880, 5, 1, 0.240, 2, 5, 63, 424, 97, 9, 7, 52, 76.147, 53.520
Wed May 17 20:33:50 EDT 2017, 0.630, 3, 3, 0.990, 4, 3, 85, 499, 30, 4, 44, 29, 4.063, 4.780
Wed May 17 20:34:23 EDT 2017, 0.130, 8, 8, 0.490, 9, 7, 40, 349, 75, 14, 19, 74, 31.237, 31.900
Wed May 17 20:34:29 EDT 2017, 0.190, 3, 4, 0.180, 8, 8, 23, 518, 47, 1, 22, 57, 3.933, 5.827
Wed May 17 20:34:34 EDT 2017, 0.690, 7, 8, 0.680, 4, 3, 68, 368, 92, 10, 47, 12, 4.600, 5.263
Wed May 17 20:34:44 EDT 2017, 0.940, 5, 6, 0.430, 1, 6, 91, 593, 24, 15, 10, 35, 9.593, 8.517
Wed May 17 20:35:33 EDT 2017, 0.440, 9, 2, 0.930, 6, 1, 46, 443, 69, 6, 35, 80, 48.513, 41.263
Wed May 17 20:35:38 EDT 2017, 0.320, 4, 7, 0.050, 2, 2, 12, 330, 36, 17, 4, 23, 5.283, 4.887
Wed May 17 20:36:28 EDT 2017, 0.820, 8, 3, 0.550, 7, 7, 57, 480, 81, 8, 29, 68, 49.630, 47.023
Wed May 17 20:36:35 EDT 2017, 0.570, 1, 1, 0.300, 9, 5, 80, 405, 13, 3, 16, 91, 6.337, 6.323
Wed May 17 20:37:07 EDT 2017, 0.070, 6, 5, 0.800, 5, 9, 35, 555, 58, 13, 41, 46, 31.030, 28.050
Wed May 17 20:37:28 EDT 2017, 0.100, 1, 9, 0.960, 1, 7, 77, 471, 61, 10, 33, 60, 17.907, 21.433
Wed May 17 20:37:31 EDT 2017, 0.600, 6, 4, 0.460, 6, 3, 32, 321, 16, 19, 8, 15, 2.503, 1.897
Wed May 17 20:38:45 EDT 2017, 0.850, 3, 2, 0.710, 8, 9, 54, 546, 83, 14, 46, 38, 71.777, 46.280
Wed May 17 20:38:58 EDT 2017, 0.350, 8, 6, 0.210, 3, 5, 99, 396, 38, 5, 21, 83, 9.977, 13.200
Wed May 17 20:39:15 EDT 2017, 0.470, 5, 3, 0.840, 9, 4, 65, 358, 72, 12, 40, 26, 17.077, 13.717
Wed May 17 20:39:22 EDT 2017, 0.970, 9, 8, 0.340, 4, 8, 20, 508, 27, 3, 15, 71, 4.083, 5.990
Wed May 17 20:40:15 EDT 2017, 0.720, 2, 5, 0.590, 2, 1, 43, 433, 95, 7, 27, 94, 46.587, 52.207
Wed May 17 20:42:45 EDT 2017, 0.220, 7, 1, 0.090, 7, 6, 88, 583, 50, 17, 2, 49, 149.147, 135.180
Wed May 17 20:43:00 EDT 2017, 0.160, 3, 7, 0.270, 6, 5, 71, 415, 67, 8, 5, 43, 12.557, 14.833
Wed May 17 20:43:40 EDT 2017, 0.660, 7, 3, 0.770, 2, 1, 26, 565, 22, 18, 30, 88, 39.607, 28.057
Wed May 17 20:44:22 EDT 2017, 0.910, 1, 5, 0.020, 4, 8, 49, 340, 89, 13, 18, 66, 41.470, 35.773
Wed May 17 20:44:25 EDT 2017, 0.410, 5, 9, 0.520, 8, 3, 94, 490, 44, 4, 43, 21, 2.213, 3.093
Wed May 17 21:00:44 EDT 2017, 0.290, 2, 1, 0.400, 5, 4, 60, 527, 55, 11, 24, 99, 420.487, 949.523
Wed May 17 21:00:45 EDT 2017, 0.790, 6, 6, 0.900, 9, 9, 15, 377, 10, 1, 49, 54, 0.670, 0.913
Wed May 17 21:00:56 EDT 2017, 0.540, 4, 8, 0.150, 7, 2, 37, 452, 78, 6, 11, 32, 8.323, 11.153
Wed May 17 21:01:20 EDT 2017, 0.040, 8, 4, 0.650, 3, 7, 82, 302, 33, 16, 36, 77, 22.890, 17.277
Wed May 17 21:01:36 EDT 2017, 0.050, 2, 7, 0.040, 9, 3, 50, 569, 82, 3, 47, 50, 10.557, 15.857
Wed May 17 21:02:30 EDT 2017, 0.550, 7, 2, 0.540, 5, 7, 95, 419, 37, 12, 22, 95, 53.803, 36.390
Wed May 17 21:03:38 EDT 2017, 0.800, 4, 4, 0.290, 2, 1, 73, 494, 60, 17, 34, 73, 67.127, 48.540
Wed May 17 21:03:40 EDT 2017, 0.300, 9, 9, 0.790, 7, 5, 28, 344, 15, 8, 9, 28, 1.290, 1.650
Wed May 17 21:35:13 EDT 2017, 0.430, 3, 1, 0.160, 1, 6, 39, 382, 93, 19, 28, 84, 774.683, 1859.137
Wed May 17 21:35:29 EDT 2017, 0.930, 8, 6, 0.660, 6, 2, 84, 532, 48, 10, 3, 39, 14.277, 15.707
Wed May 17 21:35:33 EDT 2017, 0.680, 1, 8, 0.410, 8, 9, 61, 307, 71, 5, 40, 16, 2.120, 3.180
Wed May 17 21:35:57 EDT 2017, 0.180, 6, 3, 0.910, 3, 4, 16, 457, 26, 15, 15, 61, 23.320, 17.903
Wed May 17 21:36:07 EDT 2017, 0.240, 5, 9, 0.730, 4, 5, 44, 326, 99, 2, 12, 67, 6.603, 9.987
Wed May 17 21:36:17 EDT 2017, 0.740, 9, 5, 0.230, 9, 9, 89, 476, 54, 11, 37, 22, 9.887, 9.510
Wed May 17 21:37:03 EDT 2017, 0.990, 3, 3, 0.980, 6, 2, 67, 401, 76, 16, 0, 45, 46.037, 34.077
Wed May 17 21:37:20 EDT 2017, 0.490, 7, 7, 0.480, 2, 7, 22, 551, 31, 6, 25, 90, 13.007, 16.490
Wed May 17 21:37:35 EDT 2017, 0.360, 2, 4, 0.600, 5, 6, 33, 513, 88, 18, 6, 11, 14.843, 11.177
Wed May 17 21:37:46 EDT 2017, 0.860, 6, 8, 0.100, 1, 1, 78, 363, 43, 9, 31, 56, 8.987, 10.743
Wed May 17 21:38:14 EDT 2017, 0.610, 4, 6, 0.850, 3, 8, 56, 588, 65, 4, 18, 78, 19.907, 27.540
Wed May 17 21:38:26 EDT 2017, 0.110, 8, 2, 0.350, 7, 4, 11, 438, 20, 14, 43, 33, 11.740, 7.930
Wed May 17 21:38:32 EDT 2017, 0.080, 4, 5, 0.380, 7, 2, 98, 372, 12, 9, 29, 70, 4.787, 4.967
Wed May 17 21:38:46 EDT 2017, 0.580, 8, 9, 0.880, 3, 6, 53, 522, 57, 19, 4, 25, 13.787, 13.607
Wed May 17 21:38:58 EDT 2017, 0.830, 1, 7, 0.130, 5, 4, 30, 447, 34, 14, 42, 47, 11.427, 11.500
Wed May 17 21:40:16 EDT 2017, 0.330, 6, 2, 0.630, 9, 8, 75, 597, 79, 5, 17, 92, 76.503, 71.980
Wed May 17 21:40:19 EDT 2017, 0.460, 2, 8, 0.260, 4, 9, 87, 485, 23, 12, 48, 14, 2.063, 2.450
Wed May 17 21:40:29 EDT 2017, 0.960, 7, 4, 0.760, 8, 5, 42, 335, 68, 2, 23, 59, 6.987, 10.090
Wed May 17 21:41:28 EDT 2017, 0.710, 5, 1, 0.010, 6, 7, 19, 560, 45, 7, 36, 81, 58.550, 45.283
Wed May 17 21:42:00 EDT 2017, 0.210, 9, 6, 0.510, 1, 3, 64, 410, 90, 17, 11, 36, 30.863, 25.030
Wed May 17 21:42:19 EDT 2017, 0.140, 1, 2, 0.820, 2, 2, 92, 541, 29, 8, 8, 53, 19.160, 14.890
Wed May 17 21:43:35 EDT 2017, 0.640, 5, 6, 0.320, 7, 7, 47, 391, 74, 18, 33, 98, 74.410, 58.923
Wed May 17 21:44:01 EDT 2017, 0.890, 3, 9, 0.570, 9, 4, 25, 466, 51, 13, 20, 76, 23.973, 26.510
Wed May 17 21:44:10 EDT 2017, 0.390, 7, 4, 0.070, 4, 9, 70, 316, 96, 3, 45, 31, 6.763, 8.607
Wed May 17 21:44:21 EDT 2017, 0.270, 4, 5, 0.950, 8, 8, 81, 429, 17, 11, 14, 87, 10.753, 10.420
Wed May 17 21:44:35 EDT 2017, 0.770, 9, 1, 0.450, 3, 3, 36, 579, 62, 1, 39, 42, 8.803, 13.007
Wed May 17 21:44:38 EDT 2017, 0.520, 2, 3, 0.700, 1, 6, 13, 354, 40, 6, 1, 19, 3.630, 3.767
Wed May 17 21:45:30 EDT 2017, 0.020, 6, 7, 0.200, 5, 1, 58, 504, 85, 15, 26, 64, 51.180, 48.483
Wed May 17 21:46:01 EDT 2017, 0.010, 1, 3, 0.310, 4, 3, 38, 590, 45, 6, 20, 79, 28.817, 30.403
Wed May 17 21:46:27 EDT 2017, 0.510, 5, 7, 0.810, 9, 7, 83, 440, 90, 16, 45, 34, 25.530, 23.880
Wed May 17 21:46:29 EDT 2017, 0.760, 3, 5, 0.060, 7, 5, 61, 515, 22, 11, 8, 12, 2.280, 2.220
Wed May 17 21:46:46 EDT 2017, 0.260, 8, 1, 0.560, 2, 9, 16, 365, 67, 2, 33, 57, 14.420, 16.483
Wed May 17 21:46:56 EDT 2017, 0.390, 4, 8, 0.440, 6, 8, 49, 403, 33, 13, 2, 45, 8.590, 9.323
Wed May 17 21:47:41 EDT 2017, 0.890, 9, 4, 0.940, 1, 4, 94, 553, 78, 4, 27, 90, 34.483, 44.283
Wed May 17 21:47:47 EDT 2017, 0.640, 2, 2, 0.190, 3, 6, 72, 328, 11, 9, 14, 68, 6.160, 4.720
Wed May 17 21:48:01 EDT 2017, 0.140, 7, 6, 0.690, 8, 2, 27, 478, 56, 18, 39, 23, 14.017, 11.893
Wed May 17 21:48:07 EDT 2017, 0.200, 4, 1, 0.870, 8, 1, 32, 309, 39, 7, 42, 17, 5.740, 4.253
Wed May 17 21:49:07 EDT 2017, 0.700, 8, 6, 0.370, 4, 5, 77, 459, 84, 17, 17, 62, 58.477, 48.657
Wed May 17 21:49:16 EDT 2017, 0.950, 2, 8, 0.620, 2, 3, 55, 384, 17, 12, 30, 85, 7.477, 8.037
Wed May 17 21:49:29 EDT 2017, 0.450, 6, 3, 0.120, 6, 8, 10, 534, 62, 3, 5, 40, 10.820, 13.657
Wed May 17 21:50:05 EDT 2017, 0.320, 3, 7, 0.750, 1, 9, 44, 497, 50, 15, 36, 73, 34.117, 32.153
Wed May 17 21:50:20 EDT 2017, 0.820, 7, 2, 0.250, 5, 4, 89, 347, 95, 5, 11, 28, 15.373, 14.603
Wed May 17 21:50:35 EDT 2017, 0.570, 5, 4, 0.500, 7, 7, 66, 572, 28, 10, 49, 51, 14.880, 13.760
Wed May 17 21:51:36 EDT 2017, 0.070, 9, 9, 0.000, 3, 2, 21, 422, 73, 19, 24, 96, 60.000, 53.367
Wed May 17 21:51:40 EDT 2017, 0.110, 5, 6, 0.220, 3, 4, 86, 337, 70, 3, 0, 20, 2.437, 3.583
Wed May 17 21:52:22 EDT 2017, 0.610, 9, 1, 0.720, 7, 9, 41, 487, 25, 13, 25, 65, 40.970, 26.440
Wed May 17 21:58:06 EDT 2017, 0.860, 2, 4, 0.470, 9, 2, 18, 412, 93, 18, 13, 87, 261.240, 319.633
Wed May 17 21:58:21 EDT 2017, 0.360, 7, 8, 0.970, 5, 6, 63, 562, 48, 8, 38, 42, 11.537, 14.293
Wed May 17 21:59:51 EDT 2017, 0.480, 1, 2, 0.090, 8, 5, 97, 450, 59, 15, 19, 76, 88.873, 56.840
Wed May 17 21:59:52 EDT 2017, 0.980, 6, 7, 0.590, 4, 1, 52, 300, 14, 6, 44, 31, 1.213, 1.490
Wed May 17 21:59:58 EDT 2017, 0.730, 3, 9, 0.340, 1, 7, 30, 525, 81, 1, 6, 54, 3.753, 5.720
Wed May 17 22:00:20 EDT 2017, 0.230, 8, 5, 0.840, 6, 3, 75, 375, 36, 10, 31, 99, 21.737, 21.407
Wed May 17 22:00:43 EDT 2017, 0.170, 2, 8, 0.530, 6, 3, 80, 544, 64, 4, 35, 82, 15.510, 22.557
Wed May 17 22:00:51 EDT 2017, 0.670, 6, 3, 0.030, 2, 8, 35, 394, 19, 14, 10, 37, 7.997, 6.193
Wed May 17 22:01:31 EDT 2017, 0.920, 4, 1, 0.780, 4, 1, 13, 469, 87, 19, 47, 14, 39.837, 23.027
Wed May 17 22:01:44 EDT 2017, 0.420, 9, 5, 0.280, 9, 6, 58, 319, 42, 9, 22, 59, 11.783, 12.157
Wed May 17 22:02:30 EDT 2017, 0.290, 3, 4, 0.660, 3, 7, 92, 431, 76, 16, 41, 48, 45.953, 35.467
Wed May 17 22:02:48 EDT 2017, 0.790, 7, 9, 0.160, 8, 2, 47, 581, 31, 7, 16, 93, 12.863, 17.310
Wed May 17 22:03:02 EDT 2017, 0.540, 1, 6, 0.910, 5, 9, 24, 356, 98, 2, 28, 71, 9.387, 14.053
Wed May 17 22:03:27 EDT 2017, 0.040, 5, 2, 0.410, 1, 5, 69, 506, 53, 12, 3, 26, 24.670, 16.277
Wed May 17 22:04:00 EDT 2017, 0.030, 3, 8, 0.770, 7, 6, 17, 398, 94, 5, 18, 89, 22.687, 31.193
Wed May 17 22:04:32 EDT 2017, 0.530, 8, 4, 0.270, 3, 1, 62, 548, 49, 15, 43, 44, 31.117, 24.703
Wed May 17 22:04:51 EDT 2017, 0.780, 1, 1, 0.520, 1, 8, 84, 323, 71, 10, 6, 21, 18.793, 12.620
Wed May 17 22:04:54 EDT 2017, 0.280, 5, 6, 0.020, 5, 4, 39, 473, 26, 1, 31, 66, 1.773, 2.537
Wed May 17 22:05:25 EDT 2017, 0.400, 2, 5, 0.890, 2, 5, 28, 586, 83, 13, 12, 33, 31.383, 28.720
Wed May 17 22:05:33 EDT 2017, 0.900, 6, 9, 0.390, 6, 9, 73, 436, 38, 3, 37, 78, 5.040, 7.697
Wed May 17 22:05:54 EDT 2017, 0.650, 4, 7, 0.640, 9, 2, 96, 511, 60, 8, 24, 55, 17.497, 21.073
Wed May 17 22:05:57 EDT 2017, 0.150, 9, 3, 0.140, 4, 7, 51, 361, 15, 17, 49, 10, 2.130, 1.717
