# 'Timestamp', '--imbalance% 0 100', '--moveIntervalMean 1 10', '--delay 1 10', '--selfEvents% 0 100', '--callIntervalMean 1 10', '--callDurationMean 1 10', '--maxChannels 10 100', '--simEndTime 300 600', '--rows 10 100', '--eventsPerAgent 1 20', '--granularity 0 50', '--cols 10 100', 2tLadderQ_timing_secs, heap2tQ_timing_secs
Wed May 17 19:03:04 EDT 2017, 0.130, 5, 6, 0.340, 1, 7, 88, 382, 23, 2, 28, 81, 2.670, 3.923
Wed May 17 19:06:38 EDT 2017, 0.190, 5, 3, 0.030, 2, 6, 60, 551, 97, 13, 31, 98, 205.383, 178.127
Wed May 17 19:06:48 EDT 2017, 0.690, 9, 7, 0.530, 7, 2, 15, 401, 52, 4, 6, 53, 6.763, 9.423
Wed May 17 19:07:00 EDT 2017, 0.940, 3, 9, 0.280, 9, 8, 38, 476, 74, 8, 43, 30, 9.110, 11.603
Wed May 17 19:07:19 EDT 2017, 0.440, 7, 5, 0.780, 5, 4, 83, 326, 29, 18, 18, 75, 19.040, 15.337
Wed May 17 19:07:37 EDT 2017, 0.320, 1, 6, 0.160, 8, 3, 72, 438, 85, 6, 49, 41, 14.253, 17.187
Wed May 17 19:09:09 EDT 2017, 0.820, 6, 2, 0.660, 3, 7, 27, 588, 40, 15, 24, 86, 90.703, 56.923
Wed May 17 19:09:40 EDT 2017, 0.570, 4, 4, 0.410, 1, 1, 49, 363, 63, 11, 37, 64, 30.383, 26.437
Wed May 17 19:09:41 EDT 2017, 0.070, 8, 8, 0.910, 6, 5, 94, 513, 18, 1, 12, 19, 0.443, 0.600
Wed May 17 19:09:57 EDT 2017, 0.100, 3, 7, 0.810, 9, 8, 12, 598, 15, 16, 13, 95, 15.597, 15.037
Wed May 17 19:10:27 EDT 2017, 0.600, 8, 2, 0.310, 4, 3, 57, 448, 60, 7, 38, 50, 29.903, 24.967
Wed May 17 19:10:30 EDT 2017, 0.850, 1, 5, 0.560, 2, 5, 80, 523, 37, 2, 1, 27, 2.057, 2.960
Wed May 17 19:11:01 EDT 2017, 0.350, 6, 9, 0.060, 6, 1, 35, 373, 82, 11, 26, 72, 25.790, 30.087
Wed May 17 19:11:08 EDT 2017, 0.470, 2, 1, 0.940, 1, 2, 24, 410, 26, 4, 7, 39, 6.907, 6.173
Wed May 17 19:12:18 EDT 2017, 0.970, 7, 6, 0.440, 5, 6, 69, 560, 71, 14, 32, 84, 68.023, 62.483
Wed May 17 19:12:38 EDT 2017, 0.720, 5, 8, 0.690, 8, 4, 91, 335, 49, 18, 20, 61, 19.660, 17.850
Wed May 17 19:12:51 EDT 2017, 0.220, 9, 4, 0.190, 3, 9, 46, 485, 94, 9, 45, 16, 12.623, 11.907
Wed May 17 19:12:55 EDT 2017, 0.160, 1, 9, 0.380, 5, 9, 18, 316, 32, 15, 48, 22, 3.230, 3.423
Wed May 17 19:13:26 EDT 2017, 0.660, 5, 4, 0.880, 9, 5, 63, 466, 77, 5, 23, 67, 25.393, 30.620
Wed May 17 19:13:39 EDT 2017, 0.910, 3, 2, 0.130, 7, 7, 86, 391, 54, 1, 35, 89, 8.453, 12.253
Wed May 17 19:14:15 EDT 2017, 0.410, 7, 6, 0.630, 3, 3, 41, 541, 99, 10, 10, 44, 34.080, 35.083
Wed May 17 19:14:21 EDT 2017, 0.290, 4, 3, 0.250, 6, 1, 29, 504, 21, 3, 29, 55, 4.520, 5.790
Wed May 17 19:14:24 EDT 2017, 0.790, 8, 7, 0.750, 1, 6, 74, 354, 66, 12, 4, 10, 3.367, 3.453
Wed May 17 19:14:45 EDT 2017, 0.540, 2, 5, 0.000, 4, 4, 97, 579, 43, 17, 42, 33, 19.973, 16.390
Wed May 17 19:16:58 EDT 2017, 0.040, 6, 1, 0.500, 8, 8, 52, 429, 88, 8, 17, 78, 126.880, 106.280
Wed May 17 19:17:02 EDT 2017, 0.050, 4, 9, 0.170, 1, 2, 79, 462, 39, 14, 5, 15, 3.713, 3.873
Wed May 17 19:17:19 EDT 2017, 0.550, 9, 5, 0.670, 6, 7, 34, 312, 84, 4, 30, 60, 12.310, 15.870
Wed May 17 19:17:37 EDT 2017, 0.800, 2, 2, 0.420, 8, 5, 11, 537, 16, 9, 17, 82, 17.793, 13.617
Wed May 17 19:17:57 EDT 2017, 0.300, 7, 7, 0.920, 4, 9, 56, 387, 61, 19, 42, 37, 19.683, 16.860
Wed May 17 19:18:17 EDT 2017, 0.430, 1, 3, 0.050, 9, 8, 90, 349, 50, 7, 24, 71, 19.910, 19.850
Wed May 17 19:18:39 EDT 2017, 0.930, 6, 8, 0.550, 5, 4, 45, 499, 95, 16, 49, 26, 21.100, 20.860
Wed May 17 19:18:49 EDT 2017, 0.680, 3, 6, 0.300, 2, 6, 22, 424, 28, 12, 11, 48, 9.423, 9.360
Wed May 17 19:19:38 EDT 2017, 0.180, 8, 1, 0.800, 7, 1, 67, 574, 73, 2, 36, 93, 39.327, 48.303
Wed May 17 19:20:10 EDT 2017, 0.240, 3, 6, 0.610, 5, 1, 84, 443, 44, 13, 33, 88, 30.800, 29.267
Wed May 17 19:20:39 EDT 2017, 0.740, 7, 2, 0.110, 1, 5, 39, 593, 89, 3, 8, 43, 25.100, 27.663
Wed May 17 19:20:41 EDT 2017, 0.990, 5, 4, 0.860, 3, 3, 17, 368, 22, 8, 45, 20, 2.473, 2.450
Wed May 17 19:21:27 EDT 2017, 0.490, 9, 8, 0.360, 7, 7, 62, 518, 67, 18, 20, 65, 45.327, 41.893
Wed May 17 19:21:52 EDT 2017, 0.360, 4, 1, 0.740, 4, 9, 95, 556, 33, 6, 39, 54, 24.727, 19.240
Wed May 17 19:23:10 EDT 2017, 0.860, 8, 5, 0.240, 9, 4, 50, 406, 78, 15, 14, 99, 77.297, 64.713
Wed May 17 19:23:16 EDT 2017, 0.610, 2, 7, 0.990, 6, 6, 28, 481, 11, 10, 27, 76, 4.843, 5.393
Wed May 17 19:23:19 EDT 2017, 0.110, 6, 3, 0.490, 2, 2, 73, 331, 56, 1, 2, 31, 1.930, 2.797
Wed May 17 19:26:00 EDT 2017, 0.080, 1, 2, 0.270, 4, 4, 36, 396, 64, 17, 22, 85, 128.107, 114.677
Wed May 17 19:26:05 EDT 2017, 0.580, 6, 6, 0.770, 8, 9, 81, 546, 19, 7, 47, 40, 4.230, 4.967
Wed May 17 19:26:08 EDT 2017, 0.830, 4, 9, 0.020, 6, 2, 59, 321, 87, 3, 10, 17, 1.907, 2.877
Wed May 17 19:26:37 EDT 2017, 0.330, 8, 4, 0.520, 2, 7, 14, 471, 42, 12, 35, 62, 28.570, 23.313
Wed May 17 19:27:04 EDT 2017, 0.460, 5, 5, 0.390, 7, 6, 48, 584, 75, 5, 3, 51, 19.967, 25.943
Wed May 17 19:28:16 EDT 2017, 0.960, 9, 1, 0.890, 3, 1, 93, 434, 30, 15, 28, 96, 71.207, 43.023
Wed May 17 19:39:51 EDT 2017, 0.710, 2, 3, 0.140, 5, 8, 70, 509, 98, 19, 16, 74, 324.227, 664.953
Wed May 17 19:39:59 EDT 2017, 0.210, 7, 8, 0.640, 9, 3, 25, 359, 53, 10, 41, 29, 6.310, 7.427
Wed May 17 19:40:08 EDT 2017, 0.150, 3, 5, 0.950, 8, 4, 42, 490, 70, 16, 38, 12, 9.277, 7.793
Wed May 17 19:40:13 EDT 2017, 0.650, 7, 9, 0.450, 3, 8, 87, 340, 25, 6, 13, 57, 3.210, 4.413
Wed May 17 19:40:34 EDT 2017, 0.900, 1, 7, 0.700, 1, 2, 65, 565, 92, 2, 25, 79, 14.023, 20.907
Wed May 17 19:40:50 EDT 2017, 0.400, 5, 3, 0.200, 6, 6, 20, 415, 47, 11, 0, 34, 15.533, 13.193
Wed May 17 19:41:00 EDT 2017, 0.270, 2, 8, 0.830, 2, 7, 53, 302, 59, 4, 31, 68, 6.690, 9.873
Wed May 17 19:41:04 EDT 2017, 0.770, 6, 4, 0.330, 7, 3, 98, 452, 14, 13, 6, 23, 3.513, 3.027
Wed May 17 19:43:10 EDT 2017, 0.520, 4, 1, 0.580, 9, 9, 76, 377, 81, 18, 44, 46, 122.540, 100.420
Wed May 17 19:43:35 EDT 2017, 0.020, 9, 6, 0.080, 4, 5, 31, 527, 36, 9, 19, 91, 23.310, 24.517
Wed May 17 20:05:54 EDT 2017, 0.010, 3, 2, 0.460, 6, 3, 91, 474, 97, 18, 25, 74, 526.987, 1289.497
Wed May 17 20:06:01 EDT 2017, 0.510, 8, 6, 0.960, 1, 8, 46, 324, 52, 8, 0, 29, 5.933, 6.750
Wed May 17 20:06:15 EDT 2017, 0.760, 1, 8, 0.210, 3, 1, 23, 549, 75, 3, 37, 52, 8.960, 13.440
Wed May 17 20:06:44 EDT 2017, 0.260, 5, 4, 0.710, 8, 5, 68, 399, 30, 13, 12, 97, 27.920, 23.690
Wed May 17 20:06:45 EDT 2017, 0.390, 2, 7, 0.340, 5, 7, 79, 361, 86, 1, 44, 18, 1.180, 1.627
Wed May 17 20:07:18 EDT 2017, 0.890, 7, 3, 0.840, 9, 2, 34, 511, 41, 11, 19, 63, 31.440, 26.587
Wed May 17 20:08:15 EDT 2017, 0.640, 4, 5, 0.090, 7, 9, 12, 436, 63, 15, 31, 86, 56.600, 46.900
Wed May 17 20:08:19 EDT 2017, 0.140, 9, 9, 0.590, 2, 4, 57, 586, 18, 6, 6, 41, 2.757, 3.780
Wed May 17 20:09:21 EDT 2017, 0.200, 2, 3, 0.770, 1, 5, 96, 417, 80, 19, 9, 46, 61.183, 41.663
Wed May 17 20:09:44 EDT 2017, 0.700, 6, 8, 0.270, 5, 9, 51, 567, 35, 9, 34, 91, 19.547, 22.897
Wed May 17 20:10:00 EDT 2017, 0.950, 4, 5, 0.520, 7, 3, 29, 342, 58, 5, 22, 69, 12.453, 15.363
Wed May 17 20:10:08 EDT 2017, 0.450, 8, 1, 0.020, 3, 7, 74, 492, 13, 14, 47, 24, 8.013, 5.033
Wed May 17 20:10:25 EDT 2017, 0.330, 5, 9, 0.900, 9, 6, 85, 530, 92, 2, 15, 80, 11.880, 17.303
Wed May 17 20:10:40 EDT 2017, 0.830, 9, 4, 0.400, 4, 2, 40, 380, 47, 12, 40, 35, 14.050, 11.930
Wed May 17 20:10:57 EDT 2017, 0.580, 3, 2, 0.650, 2, 8, 17, 455, 69, 16, 3, 12, 17.130, 10.647
Wed May 17 20:11:02 EDT 2017, 0.080, 7, 7, 0.150, 6, 4, 62, 305, 24, 7, 28, 57, 3.740, 4.763
Wed May 17 20:11:09 EDT 2017, 0.110, 2, 7, 0.120, 8, 1, 48, 389, 27, 11, 45, 43, 6.050, 6.490
Wed May 17 20:11:38 EDT 2017, 0.610, 7, 3, 0.620, 4, 6, 93, 539, 72, 2, 20, 88, 20.620, 28.327
Wed May 17 20:12:04 EDT 2017, 0.860, 5, 1, 0.370, 2, 3, 71, 314, 49, 6, 33, 66, 25.203, 20.137
Wed May 17 20:12:26 EDT 2017, 0.360, 9, 5, 0.870, 6, 8, 26, 464, 94, 16, 8, 21, 22.060, 18.680
Wed May 17 20:12:38 EDT 2017, 0.480, 3, 4, 0.240, 3, 9, 37, 577, 16, 9, 26, 77, 11.827, 11.223
Wed May 17 20:12:53 EDT 2017, 0.980, 8, 9, 0.740, 7, 5, 82, 427, 61, 18, 1, 32, 14.507, 14.607
Wed May 17 20:12:57 EDT 2017, 0.730, 1, 6, 0.490, 9, 7, 60, 502, 38, 14, 39, 10, 3.387, 3.183
Wed May 17 20:13:20 EDT 2017, 0.230, 6, 2, 0.990, 5, 2, 15, 352, 83, 4, 14, 55, 22.390, 22.593
Wed May 17 20:13:26 EDT 2017, 0.170, 4, 6, 0.680, 3, 2, 54, 520, 10, 12, 17, 72, 5.737, 5.623
Wed May 17 20:13:34 EDT 2017, 0.670, 9, 1, 0.180, 8, 6, 99, 370, 55, 3, 42, 27, 7.823, 7.753
Wed May 17 20:13:51 EDT 2017, 0.920, 2, 3, 0.930, 5, 4, 76, 595, 33, 8, 4, 49, 16.700, 15.857
Wed May 17 20:14:58 EDT 2017, 0.420, 6, 8, 0.430, 1, 9, 31, 445, 78, 17, 29, 94, 65.280, 58.937
Wed May 17 20:15:01 EDT 2017, 0.290, 1, 2, 0.560, 7, 7, 43, 333, 21, 10, 11, 15, 2.967, 2.197
Wed May 17 20:15:45 EDT 2017, 0.790, 5, 7, 0.060, 2, 3, 88, 483, 66, 19, 36, 60, 43.260, 37.167
Wed May 17 20:16:09 EDT 2017, 0.540, 3, 9, 0.810, 4, 5, 65, 408, 44, 15, 23, 83, 22.043, 23.643
Wed May 17 20:16:31 EDT 2017, 0.040, 7, 5, 0.310, 9, 1, 20, 558, 89, 5, 48, 38, 17.013, 21.240
Wed May 17 20:17:02 EDT 2017, 0.030, 1, 5, 0.880, 2, 9, 67, 366, 48, 18, 35, 65, 30.713, 24.343
Wed May 17 20:17:33 EDT 2017, 0.530, 5, 1, 0.380, 6, 4, 22, 516, 93, 8, 10, 20, 30.307, 21.610
Wed May 17 20:17:38 EDT 2017, 0.780, 3, 3, 0.630, 8, 6, 44, 441, 25, 4, 47, 42, 4.477, 5.363
Wed May 17 20:18:39 EDT 2017, 0.280, 8, 7, 0.130, 4, 2, 89, 591, 70, 13, 22, 87, 59.840, 58.203
Wed May 17 20:18:43 EDT 2017, 0.400, 4, 2, 0.760, 7, 1, 55, 478, 37, 1, 41, 31, 2.390, 3.220
Wed May 17 20:19:18 EDT 2017, 0.900, 9, 6, 0.260, 3, 5, 10, 328, 82, 11, 16, 76, 34.023, 33.763
Wed May 17 20:19:31 EDT 2017, 0.650, 2, 8, 0.510, 1, 3, 33, 553, 14, 16, 29, 98, 12.723, 12.200
Wed May 17 20:19:48 EDT 2017, 0.150, 6, 4, 0.010, 5, 8, 78, 403, 59, 6, 4, 53, 15.487, 17.030
Wed May 17 20:20:04 EDT 2017, 0.220, 4, 8, 0.320, 7, 8, 72, 534, 42, 19, 1, 36, 15.887, 14.647
Wed May 17 20:21:07 EDT 2017, 0.720, 8, 3, 0.820, 2, 4, 27, 384, 87, 10, 26, 81, 62.440, 52.943
Wed May 17 20:21:19 EDT 2017, 0.970, 1, 1, 0.070, 4, 6, 50, 459, 20, 5, 13, 59, 11.347, 9.277
Wed May 17 20:21:24 EDT 2017, 0.470, 6, 6, 0.570, 9, 1, 95, 309, 65, 14, 38, 14, 5.263, 4.913
Wed May 17 20:21:44 EDT 2017, 0.340, 2, 4, 0.450, 3, 2, 61, 422, 54, 3, 19, 93, 14.683, 19.347
Wed May 17 20:22:23 EDT 2017, 0.840, 7, 9, 0.950, 8, 7, 16, 572, 99, 12, 44, 48, 34.327, 38.627
Wed May 17 20:22:28 EDT 2017, 0.590, 5, 7, 0.200, 6, 5, 39, 347, 31, 17, 7, 25, 5.223, 4.783
Wed May 17 20:23:32 EDT 2017, 0.090, 9, 2, 0.700, 1, 9, 84, 497, 76, 7, 32, 70, 63.323, 48.107
Wed May 17 20:23:56 EDT 2017, 0.060, 4, 4, 0.540, 4, 7, 24, 563, 68, 10, 43, 34, 24.027, 22.853
Wed May 17 20:23:58 EDT 2017, 0.560, 9, 8, 0.040, 9, 2, 69, 413, 23, 1, 18, 79, 1.327, 1.913
Wed May 17 20:24:28 EDT 2017, 0.810, 2, 6, 0.790, 6, 9, 92, 488, 90, 6, 30, 56, 22.777, 28.630
Wed May 17 20:24:37 EDT 2017, 0.310, 7, 1, 0.290, 2, 4, 47, 338, 45, 15, 5, 11, 9.237, 5.590
