# 'Timestamp', '--imbalance% 0 100', '--moveIntervalMean 1 10', '--delay 1 10', '--selfEvents% 0 100', '--callIntervalMean 1 10', '--callDurationMean 1 10', '--maxChannels 10 100', '--simEndTime 300 600', '--rows 10 100', '--eventsPerAgent 1 20', '--granularity 0 50', '--cols 10 100', 2tLadderQ_timing_secs, heap2tQ_timing_secs
Wed May 17 19:17:11 EDT 2017, 0.100, 8, 2, 0.890, 9, 2, 50, 302, 35, 3, 38, 46, 5.360, 5.960
Wed May 17 19:17:46 EDT 2017, 0.070, 3, 3, 0.860, 5, 4, 58, 386, 38, 19, 36, 60, 34.267, 23.863
Wed May 17 19:17:55 EDT 2017, 0.570, 7, 7, 0.360, 1, 8, 13, 536, 83, 10, 11, 15, 8.427, 9.130
Wed May 17 19:17:57 EDT 2017, 0.820, 1, 5, 0.610, 3, 2, 36, 311, 16, 5, 49, 37, 1.607, 1.960
Wed May 17 19:31:04 EDT 2017, 0.320, 5, 1, 0.110, 7, 6, 81, 461, 61, 14, 24, 82, 313.510, 759.690
Wed May 17 19:31:08 EDT 2017, 0.450, 2, 8, 0.980, 4, 5, 69, 574, 49, 3, 43, 26, 2.947, 4.250
Wed May 17 19:32:15 EDT 2017, 0.950, 6, 4, 0.480, 8, 1, 24, 424, 94, 12, 18, 71, 66.047, 55.363
Wed May 17 19:33:17 EDT 2017, 0.700, 4, 2, 0.730, 6, 7, 47, 499, 27, 17, 30, 93, 60.987, 37.760
Wed May 17 19:33:32 EDT 2017, 0.200, 9, 6, 0.230, 2, 3, 92, 349, 72, 7, 5, 48, 13.057, 14.967
Wed May 17 19:34:37 EDT 2017, 0.140, 1, 1, 0.420, 1, 3, 64, 517, 44, 18, 2, 43, 64.993, 36.783
Wed May 17 19:35:18 EDT 2017, 0.640, 6, 6, 0.920, 6, 8, 19, 367, 89, 8, 27, 88, 36.170, 39.877
Wed May 17 19:35:24 EDT 2017, 0.890, 4, 8, 0.170, 8, 1, 41, 592, 21, 4, 14, 65, 3.970, 5.750
Wed May 17 19:35:40 EDT 2017, 0.390, 8, 3, 0.670, 3, 6, 86, 442, 66, 13, 39, 20, 16.217, 12.793
Wed May 17 19:35:43 EDT 2017, 0.260, 5, 7, 0.300, 9, 7, 75, 330, 32, 1, 21, 99, 2.113, 3.207
Wed May 17 19:36:54 EDT 2017, 0.760, 9, 2, 0.800, 5, 2, 30, 480, 77, 11, 46, 54, 70.220, 46.270
Wed May 17 19:36:57 EDT 2017, 0.510, 2, 5, 0.050, 2, 9, 52, 405, 10, 16, 8, 32, 3.137, 2.667
Wed May 17 19:37:20 EDT 2017, 0.010, 7, 9, 0.550, 7, 5, 97, 555, 55, 6, 33, 77, 16.200, 22.063
Wed May 17 19:37:54 EDT 2017, 0.010, 3, 7, 0.110, 3, 2, 40, 584, 57, 7, 43, 88, 28.120, 34.083
Wed May 17 19:38:02 EDT 2017, 0.510, 8, 3, 0.610, 7, 6, 85, 434, 12, 16, 18, 43, 7.297, 5.407
Wed May 17 19:38:16 EDT 2017, 0.760, 1, 5, 0.360, 9, 4, 63, 509, 80, 11, 31, 21, 14.193, 13.927
Wed May 17 19:38:20 EDT 2017, 0.260, 5, 9, 0.860, 5, 9, 18, 359, 35, 2, 6, 66, 2.300, 3.527
Wed May 17 19:39:40 EDT 2017, 0.380, 2, 1, 0.240, 8, 8, 51, 397, 69, 14, 37, 54, 79.023, 48.073
Wed May 17 19:39:52 EDT 2017, 0.880, 7, 6, 0.740, 4, 3, 96, 547, 24, 4, 12, 99, 8.560, 11.733
Wed May 17 19:40:21 EDT 2017, 0.630, 4, 8, 0.490, 2, 5, 74, 322, 91, 9, 49, 77, 24.483, 28.763
Wed May 17 19:40:43 EDT 2017, 0.130, 9, 4, 0.990, 6, 1, 29, 472, 46, 18, 24, 32, 21.630, 16.743
Wed May 17 19:40:46 EDT 2017, 0.190, 1, 9, 0.680, 7, 1, 35, 303, 74, 5, 21, 15, 1.963, 2.727
Wed May 17 19:41:08 EDT 2017, 0.690, 6, 4, 0.180, 2, 6, 80, 453, 29, 15, 46, 60, 20.787, 16.563
Wed May 17 19:42:52 EDT 2017, 0.940, 4, 2, 0.930, 4, 4, 57, 378, 97, 10, 9, 83, 102.133, 71.537
Wed May 17 19:42:56 EDT 2017, 0.440, 8, 7, 0.430, 9, 8, 12, 528, 52, 1, 34, 38, 2.107, 3.110
Wed May 17 19:44:00 EDT 2017, 0.320, 5, 3, 0.550, 3, 9, 46, 490, 63, 13, 3, 71, 62.960, 48.950
Wed May 17 19:44:01 EDT 2017, 0.820, 9, 8, 0.050, 8, 5, 91, 340, 18, 3, 28, 26, 0.977, 1.270
Wed May 17 19:44:37 EDT 2017, 0.570, 3, 5, 0.800, 5, 7, 68, 565, 86, 8, 15, 49, 31.203, 34.840
Wed May 17 19:47:56 EDT 2017, 0.070, 7, 1, 0.300, 1, 3, 23, 415, 41, 17, 40, 94, 162.633, 179.830
Wed May 17 19:47:58 EDT 2017, 0.100, 2, 4, 0.460, 5, 5, 88, 350, 32, 5, 35, 12, 1.497, 1.700
Wed May 17 19:48:32 EDT 2017, 0.600, 7, 9, 0.960, 9, 9, 43, 500, 77, 14, 10, 57, 31.863, 33.783
Wed May 17 19:48:40 EDT 2017, 0.850, 5, 6, 0.210, 7, 2, 20, 425, 10, 19, 48, 80, 8.133, 6.733
Wed May 17 19:49:15 EDT 2017, 0.350, 9, 2, 0.710, 2, 7, 65, 575, 55, 10, 23, 35, 34.350, 24.553
Wed May 17 19:49:43 EDT 2017, 0.470, 3, 7, 0.330, 6, 6, 99, 462, 43, 17, 42, 69, 27.580, 24.907
Wed May 17 19:49:54 EDT 2017, 0.970, 8, 3, 0.830, 1, 1, 54, 312, 88, 7, 17, 24, 10.580, 10.080
Wed May 17 19:50:00 EDT 2017, 0.720, 1, 1, 0.080, 4, 8, 32, 537, 21, 2, 29, 46, 5.167, 5.903
Wed May 17 19:50:46 EDT 2017, 0.220, 6, 5, 0.580, 8, 3, 77, 387, 66, 12, 4, 91, 45.553, 42.123
Wed May 17 19:51:20 EDT 2017, 0.160, 4, 2, 0.770, 9, 3, 82, 556, 49, 4, 1, 85, 32.010, 32.747
Wed May 17 19:51:45 EDT 2017, 0.660, 8, 7, 0.270, 4, 7, 37, 406, 94, 13, 26, 40, 24.830, 24.810
Wed May 17 19:51:49 EDT 2017, 0.910, 2, 9, 0.520, 2, 1, 15, 481, 27, 18, 13, 18, 3.717, 3.680
Wed May 17 19:52:12 EDT 2017, 0.410, 6, 5, 0.020, 6, 5, 60, 331, 72, 8, 38, 63, 20.463, 22.177
Wed May 17 19:52:30 EDT 2017, 0.290, 1, 6, 0.890, 1, 6, 94, 443, 38, 16, 20, 52, 18.110, 16.310
Wed May 17 19:55:12 EDT 2017, 0.790, 5, 1, 0.390, 5, 2, 49, 593, 83, 6, 45, 97, 157.757, 133.957
Wed May 17 19:55:14 EDT 2017, 0.540, 3, 3, 0.640, 7, 8, 26, 368, 15, 1, 7, 74, 1.550, 2.107
Wed May 17 19:55:27 EDT 2017, 0.040, 7, 8, 0.140, 3, 4, 71, 518, 60, 11, 32, 29, 10.970, 12.260
Wed May 17 19:55:45 EDT 2017, 0.050, 1, 2, 0.530, 5, 6, 16, 411, 19, 8, 45, 98, 17.740, 14.157
Wed May 17 19:56:28 EDT 2017, 0.550, 6, 6, 0.030, 1, 1, 61, 561, 64, 17, 20, 53, 42.813, 36.280
Wed May 17 19:56:35 EDT 2017, 0.800, 3, 8, 0.780, 3, 8, 84, 336, 42, 12, 33, 31, 5.953, 6.290
Wed May 17 19:57:06 EDT 2017, 0.300, 8, 4, 0.280, 8, 3, 39, 486, 87, 3, 8, 76, 22.740, 30.717
Wed May 17 19:57:24 EDT 2017, 0.430, 4, 5, 0.660, 4, 4, 27, 598, 31, 15, 27, 42, 16.937, 14.607
Wed May 17 19:58:29 EDT 2017, 0.930, 9, 1, 0.160, 9, 9, 72, 448, 76, 5, 2, 87, 65.220, 56.423
Wed May 17 19:59:09 EDT 2017, 0.680, 2, 3, 0.910, 6, 2, 95, 523, 53, 10, 39, 64, 39.000, 34.870
Wed May 17 19:59:25 EDT 2017, 0.180, 7, 7, 0.410, 2, 7, 50, 373, 98, 19, 14, 19, 15.527, 13.630
Wed May 17 19:59:29 EDT 2017, 0.240, 4, 4, 0.220, 1, 7, 11, 504, 25, 6, 17, 25, 3.570, 3.840
Wed May 17 19:59:59 EDT 2017, 0.740, 8, 9, 0.720, 6, 3, 56, 354, 70, 16, 42, 70, 28.190, 28.990
Wed May 17 20:00:38 EDT 2017, 0.990, 2, 7, 0.470, 8, 9, 78, 579, 48, 11, 5, 92, 35.927, 38.440
Wed May 17 20:00:58 EDT 2017, 0.490, 6, 2, 0.970, 4, 5, 33, 429, 93, 2, 30, 47, 14.850, 18.840
Wed May 17 20:01:02 EDT 2017, 0.370, 3, 8, 0.100, 9, 4, 22, 317, 14, 13, 11, 59, 3.630, 3.890
Wed May 17 20:01:07 EDT 2017, 0.870, 7, 3, 0.600, 5, 8, 67, 467, 59, 4, 36, 14, 4.087, 4.940
Wed May 17 20:01:25 EDT 2017, 0.620, 5, 1, 0.350, 3, 2, 89, 392, 36, 9, 24, 36, 17.693, 12.343
Wed May 17 20:03:00 EDT 2017, 0.120, 9, 6, 0.850, 7, 6, 44, 542, 81, 18, 49, 81, 94.883, 73.873
Wed May 17 20:03:07 EDT 2017, 0.080, 5, 9, 0.880, 7, 8, 64, 458, 84, 5, 25, 22, 4.990, 6.827
Wed May 17 20:03:25 EDT 2017, 0.580, 9, 5, 0.380, 3, 4, 19, 308, 39, 14, 0, 67, 17.623, 15.123
Wed May 17 20:25:29 EDT 2017, 0.830, 2, 2, 0.630, 1, 6, 42, 533, 62, 19, 38, 90, 379.040, 1153.323
Wed May 17 20:25:33 EDT 2017, 0.330, 7, 7, 0.130, 5, 1, 87, 383, 17, 9, 13, 45, 3.303, 3.803
Wed May 17 20:26:28 EDT 2017, 0.460, 1, 4, 0.750, 2, 2, 75, 345, 95, 16, 44, 56, 54.333, 39.940
Wed May 17 20:26:31 EDT 2017, 0.960, 6, 8, 0.250, 6, 7, 30, 495, 50, 7, 19, 11, 2.263, 2.820
Wed May 17 20:26:37 EDT 2017, 0.710, 4, 6, 0.500, 8, 5, 53, 420, 73, 2, 31, 33, 3.810, 5.600
Wed May 17 20:27:36 EDT 2017, 0.210, 8, 1, 0.000, 4, 9, 98, 570, 28, 12, 6, 78, 58.760, 39.640
Wed May 17 20:28:06 EDT 2017, 0.150, 2, 6, 0.320, 3, 9, 58, 439, 90, 3, 10, 95, 20.357, 29.330
Wed May 17 20:28:57 EDT 2017, 0.650, 6, 2, 0.820, 8, 4, 13, 589, 45, 13, 35, 50, 50.327, 33.843
Wed May 17 20:29:18 EDT 2017, 0.900, 4, 4, 0.070, 6, 6, 36, 364, 67, 18, 22, 28, 21.473, 15.920
Wed May 17 20:29:28 EDT 2017, 0.400, 9, 9, 0.570, 1, 2, 81, 514, 22, 8, 47, 73, 6.843, 8.813
Wed May 17 20:32:24 EDT 2017, 0.270, 3, 1, 0.440, 7, 1, 70, 551, 79, 15, 16, 39, 124.757, 128.303
Wed May 17 20:32:38 EDT 2017, 0.770, 7, 5, 0.940, 2, 5, 25, 401, 34, 6, 41, 84, 12.407, 14.143
Wed May 17 20:32:43 EDT 2017, 0.520, 1, 8, 0.190, 5, 3, 47, 476, 56, 1, 3, 61, 2.713, 4.217
Wed May 17 20:32:44 EDT 2017, 0.020, 5, 3, 0.690, 9, 7, 92, 326, 11, 10, 28, 16, 1.500, 1.340
Wed May 17 20:32:47 EDT 2017, 0.010, 2, 8, 0.810, 1, 9, 27, 376, 74, 1, 22, 37, 1.907, 2.720
Wed May 17 20:33:17 EDT 2017, 0.510, 7, 3, 0.310, 5, 5, 72, 526, 29, 11, 47, 82, 29.647, 25.037
Wed May 17 20:38:46 EDT 2017, 0.760, 4, 1, 0.560, 8, 7, 94, 301, 96, 16, 9, 59, 212.840, 312.017
Wed May 17 20:38:51 EDT 2017, 0.260, 9, 5, 0.060, 3, 2, 49, 451, 51, 6, 34, 14, 3.317, 3.963
Wed May 17 20:41:10 EDT 2017, 0.390, 3, 4, 0.930, 9, 1, 16, 563, 62, 18, 3, 93, 133.873, 115.183
Wed May 17 20:41:14 EDT 2017, 0.890, 8, 9, 0.430, 4, 6, 61, 413, 17, 9, 28, 48, 3.273, 3.907
Wed May 17 20:41:23 EDT 2017, 0.640, 1, 7, 0.680, 2, 3, 83, 488, 85, 4, 15, 26, 6.040, 8.543
Wed May 17 20:42:00 EDT 2017, 0.140, 5, 2, 0.180, 6, 8, 38, 338, 40, 13, 40, 71, 36.827, 25.097
Wed May 17 20:42:15 EDT 2017, 0.200, 5, 6, 0.370, 6, 7, 21, 507, 57, 3, 37, 65, 10.097, 14.070
Wed May 17 20:42:18 EDT 2017, 0.700, 9, 2, 0.870, 1, 3, 66, 357, 12, 12, 12, 20, 3.047, 2.093
Wed May 17 20:43:20 EDT 2017, 0.950, 3, 4, 0.120, 4, 5, 89, 582, 79, 17, 25, 43, 60.737, 46.073
Wed May 17 20:43:35 EDT 2017, 0.450, 7, 8, 0.620, 8, 1, 44, 432, 34, 7, 0, 88, 11.260, 14.423
Wed May 17 20:44:01 EDT 2017, 0.330, 2, 3, 0.250, 5, 2, 10, 319, 68, 19, 31, 31, 26.257, 17.763
Wed May 17 20:44:13 EDT 2017, 0.830, 6, 7, 0.750, 9, 6, 55, 469, 23, 10, 6, 76, 10.380, 11.393
Wed May 17 20:44:44 EDT 2017, 0.580, 4, 9, 0.000, 7, 4, 77, 394, 90, 5, 44, 99, 21.937, 30.490
Wed May 17 20:45:13 EDT 2017, 0.080, 8, 5, 0.500, 2, 9, 32, 544, 45, 14, 19, 54, 28.747, 25.613
Wed May 17 20:46:05 EDT 2017, 0.110, 3, 1, 0.710, 3, 7, 75, 479, 54, 8, 4, 62, 51.763, 37.340
Wed May 17 20:46:18 EDT 2017, 0.610, 8, 6, 0.210, 7, 2, 30, 329, 99, 17, 29, 17, 12.530, 10.790
Wed May 17 20:46:28 EDT 2017, 0.860, 1, 8, 0.960, 5, 9, 52, 554, 31, 13, 17, 40, 9.317, 10.080
Wed May 17 20:46:54 EDT 2017, 0.360, 6, 4, 0.460, 1, 4, 97, 404, 76, 3, 42, 85, 18.083, 25.357
Wed May 17 20:47:01 EDT 2017, 0.480, 2, 7, 0.590, 6, 3, 63, 366, 43, 10, 23, 28, 5.283, 5.980
Wed May 17 20:47:23 EDT 2017, 0.980, 7, 2, 0.090, 2, 8, 18, 516, 88, 1, 48, 73, 15.530, 21.243
Wed May 17 20:47:33 EDT 2017, 0.730, 5, 5, 0.840, 4, 1, 41, 441, 20, 6, 11, 96, 8.647, 10.170
Wed May 17 20:48:06 EDT 2017, 0.230, 9, 9, 0.340, 8, 5, 86, 591, 65, 15, 36, 51, 29.330, 31.597
Wed May 17 20:48:16 EDT 2017, 0.170, 1, 3, 0.030, 8, 6, 69, 422, 37, 9, 33, 34, 9.913, 9.163
Wed May 17 20:49:45 EDT 2017, 0.670, 5, 7, 0.530, 3, 1, 24, 572, 82, 19, 8, 79, 86.923, 73.003
Wed May 17 20:49:51 EDT 2017, 0.920, 3, 5, 0.280, 1, 8, 46, 347, 15, 14, 45, 57, 6.287, 5.663
Wed May 17 20:49:58 EDT 2017, 0.420, 7, 1, 0.780, 6, 4, 91, 497, 60, 4, 20, 12, 6.027, 5.447
